track_id,genres,track_name,artist_name
3bXMkzn7fVAoiOpspwi2DU,"['french', 'instrumental', 'trip-hop', 'chillout', 'beats', 'Emei', 'Jade', 'Calvert Street Rock', 'Occasional Magic', 'Ghost Pong', 'Tangerine Sour', 'Electronic Sound Pictures', 'Carefully', 'Pick Up Sticks', 'Offcut #1', 'Crush', 'Malaga', 'Emei', 'Jade', 'Calvert Street Rock', 'Occasional Magic', 'Ghost Pong', 'Tangerine Sour', 'Electronic Sound Pictures', 'Carefully', 'Pick Up Sticks', 'Offcut #1', 'Crush', 'Malaga']",Ronda,il:lo
3CW4zP1KQn6A6yuAllYI2O,"['french house', 'electronic', 'house', 'synthpop', 'french']",Nightwalk,Lifelike
2Sfi7W4Zg3hkGfaLKzI71W,"['electronic', 'house', 'sexy', 'french touch', 'Signatune (Thomas Bangalter edit)', 'Nights Off', 'High Together', 'Jo', 'Too Good to Be True', 'Derezzed - From ""TRON: Legacy""/Score', 'Cut Dick', 'Aerodynamic Beats / Forget About the World', 'Toop Toop', 'Cassius 1999 (radio edit)', '4h30', 'Rollercoaster', 'Signatune (Thomas Bangalter edit)', 'Nights Off', 'High Together', 'Jo', 'Too Good to Be True', 'Derezzed - From ""TRON: Legacy""/Score', 'Cut Dick', 'Aerodynamic Beats / Forget About the World', 'Toop Toop', 'Cassius 1999 (radio edit)', '4h30', 'Rollercoaster']",Signatune,DJ Mehdi
71kKTyExpuRLJNfUIPTdiD,"['electronic', 'french', 'punk', 'hardcore']",Murga,Thylacine
6eDy2MKfkc1564Ht2CJSJd,"['electronic', 'french', 'punk', 'hardcore']",Fauré,Thylacine
0UODoj6stYv542c7NB9MNd,"['french', 'synthpop', 'france', 'funk', 'electronic', 'Parfum thérémine', 'Agitations tropicales', 'La Femme à la Peau Bleue', 'Plaisir', 'Canopée', 'Sur La Planche 2013', ""You're High"", 'The visit', 'Ani Kuni', 'Eté 90', 'Ombres chinoises', 'Tilted', 'Parfum thérémine', 'Agitations tropicales', 'La Femme à la Peau Bleue', 'Plaisir', 'Canopée', 'Sur La Planche 2013', ""You're High"", 'The visit', 'Ani Kuni', 'Eté 90', 'Ombres chinoises', 'Tilted']",Le départ,L'Impératrice
29eQ0hAAzBXFNjX5uyeNdo,"['electronic', 'french', 'punk', 'hardcore']",Stormur,Thylacine
5q4lWCehbOeEN0EDNxzj9I,"['electronic', 'french', 'experimental', 'ambient', 'electronica', 'Cheltenham Cases', 'Books', 'Gepan', 'Shame', 'Sailing', 'Khanti', 'Good Morning', ""Lovin' Feeling"", 'Junior', 'Le retour en bateau', 'Maze', 'Plaisir', 'Cheltenham Cases', 'Books', 'Gepan', 'Shame', 'Sailing', 'Khanti', 'Good Morning', ""Lovin' Feeling"", 'Junior', 'Le retour en bateau', 'Maze', 'Plaisir']",Horses - Remastered,Chapelier Fou
5fqMnSFo83YEsOBALMAYau,"['french', 'electronic', 'all', 'zouk']",Vogue Merry,Moussa
2OOzh9SQvql4eLqFX0FpJ3,"['piano', 'contemporary classical', 'classical', 'french', 'Vera', 'LOVE', 'Corale Solo', 'Sarabande', 'Time', 'Veloma', 'Porz Goret', 'If The Wind Stops - Calm Version', 'Umrika', 'Knots', 'Family', 'PIX', 'Vera', 'LOVE', 'Corale Solo', 'Sarabande', 'Time', 'Veloma', 'Porz Goret', 'If The Wind Stops - Calm Version', 'Umrika', 'Knots', 'Family', 'PIX']",Borealis - Thylacine Remix,Sofiane Pamart
2zlGSQTttLNnmQseWrRuuK,"['french', 'pop', 'transmusicales', 'Bullitt - Bonus Track', 'Imperfection', 'Le retour en bateau', 'Another World', ""It's only music, baby"", 'Your Taste', 'Take a Chance', 'Maria', 'Plaisir', 'Ça me va', 'Rêve', 'Et alors ?', 'Bullitt - Bonus Track', 'Imperfection', 'Le retour en bateau', 'Another World', ""It's only music, baby"", 'Your Taste', 'Take a Chance', 'Maria', 'Plaisir', 'Ça me va', 'Rêve', 'Et alors ?']",Intro,Elephanz
6rymZjBV8QYY8Yedj3Wjex,"['ambient', 'idm', 'electronic', 'french']",Vibration,Saycet
6J2UA6qdhpGgDPZrdVW6xO,"['piano', 'contemporary classical', 'classical', 'french', 'Película', 'Sensual', 'Matin dans Le Marais', 'Quelque chose dans l’air', 'Flatey', 'Oltre Terra', 'Indian Yellow', 'Veloma', 'Porz Goret', 'How long', 'Hello', 'Outdoor', 'Película', 'Sensual', 'Matin dans Le Marais', 'Quelque chose dans l’air', 'Flatey', 'Oltre Terra', 'Indian Yellow', 'Veloma', 'Porz Goret', 'How long', 'Hello', 'Outdoor']",Luna,Sofiane Pamart
5K9Kc9Uv5lpntEIZK8G54F,"['electronic', 'french', 'france', 'La Rua Madureira', ""L'amour, l'amour, l'amour"", 'Gepan', 'Piany Pianino', 'Djon Maya Maï (feat. Victor Démé)', 'Lantern (Radio Edit)', ""Lovin' Feeling"", 'Les mots bleus', 'Mona ki ngi xica', 'Les jolies choses', 'Le retour en bateau', 'Lumière bleue', 'La Rua Madureira', ""L'amour, l'amour, l'amour"", 'Gepan', 'Piany Pianino', 'Djon Maya Maï (feat. Victor Démé)', 'Lantern (Radio Edit)', ""Lovin' Feeling"", 'Les mots bleus', 'Mona ki ngi xica', 'Les jolies choses', 'Le retour en bateau', 'Lumière bleue']",Alba (feat. Sofiane Pamart),Bon Entendeur
0A3pWxuHSHeLb813hGJonT,"['electronic', 'house', 'chillout', 'french']",Hello Inc. (DJ Falcon Parallel Remix),Alex Gopher
6RCFFCqnd7JKQhLmx0LGM2,"['electronic', 'french', 'punk', 'hardcore']",Night Train - Aukai Rework,Thylacine
2xpLR9j0UPlixZYzo1altp,"['electronic', 'house', 'deep house', 'french', 'lounge']",Heaven,The Avener
